Case ID,Status_change_to_Being_Approved,Check_order_numbers,Compare_of_sums,Check_cost_center,Get_lowest_approval_level,Approving_on_specific_level,Manual_identification_CC,Manual_enter_the_order_number,Check_whether_the_total_approval,Shift_to_higher_level,Status_change_to_Accounted,Process_end,Status_change_to_Approved,Invoice_accounting_confirmation,Invoice_accounting,x11,x21,x31,x41,x51,x61
979836,1.0,1.0,7181.0,0.0,1.0,1.0,-1.0,1.0,112667.0,-1.0,14.0,0.0,2.0,0.0,590552.0,0,1,1,1,0,1
979837,1.0,0.0,7156.0,1.0,0.0,1.0,-1.0,1.0,112681.0,-1.0,18.0,0.0,2.0,1.0,590624.0,0,1,1,1,0,1
979838,0.0,1.0,7128.0,1.0,0.0,1.0,-1.0,1.0,112699.0,-1.0,16.0,1.0,2.0,1.0,590756.0,0,1,1,1,0,1
979839,1.0,0.0,7103.0,0.0,1.0,1.0,-1.0,1.0,112715.0,-1.0,13.0,1.0,2.0,0.0,590849.0,0,1,1,1,0,1
979840,2.0,1.0,7046.0,0.0,0.0,2.0,-1.0,0.0,112736.0,-1.0,17.0,1.0,2.0,1.0,590957.0,0,1,1,1,0,1
979841,1.0,1.0,7020.0,1.0,0.0,1.0,-1.0,1.0,112769.0,-1.0,12.0,1.0,2.0,1.0,591029.0,0,1,1,1,0,1
979842,3.0,0.0,3458.0,1.0,0.0,2.0,-1.0,1.0,115707.0,-1.0,14.0,1.0,2.0,1.0,593797.0,0,1,1,1,0,1
979843,1.0,2.0,3402.0,1.0,0.0,2.0,-1.0,1.0,115735.0,-1.0,19.0,1.0,2.0,0.0,593880.0,0,1,1,1,0,1
979844,1.0,0.0,3379.0,1.0,0.0,3.0,-1.0,1.0,115749.0,-1.0,18.0,1.0,2.0,1.0,593981.0,0,1,1,1,0,1
979845,1.0,0.0,3356.0,0.0,0.0,2.0,-1.0,1.0,115772.0,-1.0,13.0,1.0,3.0,1.0,594089.0,0,1,1,1,0,1
979846,3.0,0.0,3327.0,1.0,0.0,1.5,-1.0,1.0,60245.0,0.0,30.0,1.0,1.0,1.0,1201552.0,0,1,1,0,1,1
979847,1.0,0.0,3300.0,0.0,1.0,1.0,-1.0,1.0,115827.0,-1.0,14.0,1.0,2.0,1.0,594128.0,0,1,1,1,0,1
979848,1.0,2.0,26063.0,0.0,1.0,1.0,-1.0,1.0,1098.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979849,1.0,1.0,3275.0,1.0,0.0,1.0,-1.0,1.0,115854.0,-1.0,16.0,0.0,3.0,0.0,594250.0,0,1,1,1,0,1
979850,1.0,1.0,26046.0,1.0,0.0,2.0,-1.0,1.0,1439.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979851,1.0,1.0,26024.0,1.0,0.0,2.0,-1.0,1.0,1443.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979852,1.0,0.0,25997.0,1.0,0.0,1.0,-1.0,1.0,1453.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979853,0.0,1.0,25970.0,1.0,0.0,2.0,-1.0,1.0,1495.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979854,0.0,1.0,25946.0,1.0,0.0,3.0,-1.0,1.0,1455.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979855,1.0,0.0,25919.0,1.0,0.0,2.0,-1.0,2.0,1465.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979856,1.0,1.0,25924.0,1.0,0.0,2.0,-1.0,1.0,1492.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979857,1.0,1.0,25897.0,1.0,1.0,3.0,-1.0,0.0,1502.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979858,1.0,1.0,25872.0,1.0,0.0,2.0,-1.0,1.0,1513.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979860,1.0,0.0,25814.0,1.0,0.0,3.0,-1.0,1.0,1521.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979861,0.0,1.0,25789.0,0.0,1.0,1.0,-1.0,1.0,1532.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979862,1.0,0.0,25761.0,1.0,0.0,3.0,-1.0,1.0,1542.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979863,1.0,1.0,25735.0,1.0,0.0,2.0,-1.0,1.0,1553.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979864,0.0,1.0,25679.0,1.0,0.0,3.0,-1.0,1.0,1562.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979865,0.0,1.0,25654.0,0.0,1.0,2.0,-1.0,1.0,1571.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979866,1.0,0.0,25627.0,1.0,0.0,3.0,-1.0,1.0,1581.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979867,1.0,1.0,25570.0,1.0,0.0,2.0,-1.0,1.0,1590.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979868,1.0,0.0,25543.0,1.0,1.0,2.0,-1.0,1.0,1601.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979869,1.0,0.0,25516.0,1.0,0.0,1.0,-1.0,1.0,1638.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979870,1.0,1.0,25489.0,1.0,0.0,3.0,-1.0,1.0,1648.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979871,1.0,1.0,25463.0,0.0,1.0,1.0,-1.0,1.0,1670.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979872,1.0,1.0,25468.0,0.0,1.0,1.0,-1.0,1.0,1676.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979873,0.0,1.0,25443.0,1.0,0.0,2.0,-1.0,1.0,1686.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979874,1.0,0.0,25386.0,1.0,0.0,1.0,-1.0,1.0,1695.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979875,1.0,1.0,25360.0,1.0,0.0,2.0,-1.0,1.0,1706.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979876,1.0,1.0,25336.0,0.0,1.0,1.0,-1.0,2.0,1734.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979877,1.0,1.0,25220.0,1.0,1.0,3.0,-1.0,1.0,1745.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979878,1.0,1.0,25167.0,0.0,1.0,2.0,-1.0,0.0,1757.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979879,1.0,1.0,25140.0,1.0,1.0,1.0,-1.0,1.0,1776.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979880,1.0,0.0,25119.0,1.0,0.0,2.0,-1.0,1.0,1836.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979881,1.0,1.0,25092.0,1.0,1.0,1.0,-1.0,1.0,1809.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979882,1.0,1.0,25096.0,1.0,0.0,2.0,-1.0,1.0,1838.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979883,1.0,1.0,2030.0,1.0,0.0,2.0,-1.0,0.0,60291.0,0.0,19.0,0.0,2.0,0.0,590244.0,0,1,1,0,1,1
979884,1.0,0.0,25010.0,0.0,0.0,2.0,-1.0,1.0,1862.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979885,1.0,0.0,24984.0,0.0,1.0,2.0,-1.0,1.0,1877.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979886,1.0,0.0,24928.0,0.0,10991.5,2.0,1911.0,1.0,250712.5,1.0,72.0,0.0,4.0,1.0,1372599.0,0,1,1,0,1,1
979887,1.0,0.0,5504.0,1.0,0.0,2.0,-1.0,1.0,26128.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979888,1.0,1.0,5473.0,0.0,1.0,1.0,-1.0,1.0,26179.0,-1.0,0.0,3.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979893,2.0,1.0,619.0,1.0,0.0,2.0,-1.0,2.0,116056.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979894,1.0,2.0,567.0,1.0,0.0,2.0,-1.0,1.0,109164.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979895,2.0,1.0,543.0,0.0,1.0,2.0,-1.0,0.0,139116.5,0.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
979896,1.0,0.0,516.0,1.0,1.0,2.0,-1.0,1.0,106137.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
979897,1.0,1.0,338.0,1.0,0.0,2.5,-1.0,1.0,14184.5,0.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
979898,1.0,1.0,283.0,1.0,0.0,2.0,-1.0,0.0,14224.5,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
979899,1.0,1.0,224.0,1.0,0.0,2.0,-1.0,2.0,14303.5,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
979900,2.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,89222.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979901,1.0,0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,89186.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979902,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,89208.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979903,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,89194.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979904,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,89083.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979905,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,89085.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979906,1.0,0.0,1.0,0.0,1.0,2.0,-1.0,-1.0,28951.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979907,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,89047.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979908,1.0,1.0,0.0,2.0,0.0,1.0,-1.0,-1.0,88999.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979909,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,89237.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979910,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,89237.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979911,1.0,0.0,2760.0,1.0,0.0,2.0,-1.0,2.0,462.0,-1.0,2349.0,1.0,2.0,1.0,532450.0,0,1,1,1,0,1
979912,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-1.0,89244.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979913,1.0,0.0,2652.0,1.0,0.0,1.0,-1.0,1.0,4310.0,-1.0,1155.0,1.0,6.0,2.0,710903.0,0,1,1,1,0,1
979914,0.0,1.0,2444.0,0.0,1.0,2.0,-1.0,1.0,48686.5,0.0,21.0,2.0,1.0,1.0,1648148.0,0,1,1,0,1,1
979915,1.0,0.0,2224.0,1.0,0.0,2.0,-1.0,1.0,56387.5,1.0,481.0,2.0,1.0,1.0,1271880.0,0,1,1,0,1,1
979916,0.0,1.0,2138.0,0.0,1.0,1.0,-1.0,1.0,56377.0,1.0,47.0,0.0,1.0,1.0,1272347.0,0,1,1,0,1,1
979917,2.0,0.0,1989.0,0.0,0.0,2.0,-1.0,2.0,9769.0,-1.0,33.0,1.0,2.0,0.0,82600.0,0,1,1,1,0,1
979918,1.0,1.0,1936.0,1.0,0.0,2.0,-1.0,1.0,12634.5,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
979920,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,1.0,6.0,2.0,788983.0,1,0,-1,-1,-1,1
979923,1.0,1.0,0.0,1.0,1830.0,3.0,1.0,-1.0,305961.5,0.0,13.0,1.0,2.0,1.0,99366.0,1,1,0,0,1,1
979925,1.0,0.0,1337.0,1.0,0.0,1.5,-1.0,2.0,51859.0,1.0,30.0,1.0,1.0,2.0,439025.0,0,1,1,0,1,1
979927,2.0,0.0,1287.0,0.0,0.0,2.6666666666666665,-1.0,1.0,609268.6666666666,0.0,231.0,0.0,2.0,1.0,2693.0,0,1,1,0,1,1
979929,1.0,1.0,1231.0,1.0,0.0,2.0,-1.0,2.0,51739.0,0.0,54.0,1.0,1.0,1.0,431829.0,0,1,1,0,1,1
979931,1.0,1.0,1176.0,1.0,1.0,2.0,-1.0,1.0,37995.666666666664,0.5,19.0,1.0,1.0,1.0,1361660.0,0,1,1,0,1,1
979935,1.0,1.0,974.0,1.0,0.0,3.0,-1.0,1.0,447.0,-1.0,31.0,1.0,2.0,1.0,1143190.0,0,1,1,1,0,1
979936,1.0,1.0,916.0,2.0,0.0,1.0,-1.0,1.0,405.0,-1.0,76.0,1.0,1.0,0.0,1144056.0,0,1,1,1,0,1
979937,1.0,1.0,831.0,1.0,0.0,2.5,-1.0,1.0,266354.5,1.0,19.0,1.0,1.0,1.0,612197.0,0,1,1,0,1,1
979939,1.0,0.0,662.0,1.0,0.0,1.5,-1.0,1.0,56937.0,0.0,28.0,0.0,3.0,0.0,410889.0,0,1,1,0,1,1
979941,2.0,1.0,183.0,0.0,0.0,1.0,-1.0,2.0,281.0,-1.0,19.0,1.0,2.0,1.0,544761.0,0,1,1,1,0,1
979943,2.0,1.0,1.0,1.0,0.0,2.0,-1.0,-1.0,105320.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979944,3.0,0.0,28.0,1.0,0.0,2.0,-1.0,2.0,105462.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979946,1.0,1.0,1135.0,1.0,0.0,2.0,-1.0,1.0,67.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979948,2.0,1.0,407.0,1.0,1.0,2.0,-1.0,2.0,93.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
979978,5.0,1.0,5617.0,3.0,0.0,4.0,-1.0,2.0,130475.5,0.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
979979,1.0,1.0,5598.0,1.0,0.0,3.5,-1.0,2.0,656315.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
979980,1.0,0.0,5488.0,1.0,0.0,2.0,-1.0,1.0,125034.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
979983,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,79733.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979984,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,79555.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979985,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,79534.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979986,1.0,1.0,0.0,0.0,0.0,4.0,-1.0,-1.0,79432.0,-1.0,3.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979987,2.0,2.0,0.0,0.0,1.0,2.0,-1.0,-1.0,79180.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979988,1.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,79037.0,-1.0,3.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979989,2.0,0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,79240.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979990,1.0,0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,79197.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979991,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,79179.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979994,3.0,0.0,1.0,0.0,0.0,7.0,-1.0,-1.0,79144.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979995,2.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,79126.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979996,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,79084.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979998,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,78943.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
979999,1.0,0.0,0.0,1.0,0.0,3.0,-1.0,-1.0,78879.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980000,2.0,0.0,0.0,1.0,0.0,5.0,-1.0,-1.0,78883.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980001,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,83367.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980002,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,83348.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980003,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,83356.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980004,1.0,1.0,0.0,0.0,0.0,3.0,-1.0,-1.0,83450.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980005,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,83449.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980006,3.0,1.0,0.0,0.0,0.0,4.0,-1.0,-1.0,83418.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980007,1.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,83397.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980008,1.0,1.0,1.0,0.0,0.0,3.0,-1.0,-1.0,83668.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980009,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,83663.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980010,1.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,83654.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980011,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,83368.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980012,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,83397.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980013,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,83367.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980014,3.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,83283.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980015,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,78586.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980016,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,78567.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980017,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,78555.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980018,1.0,1.0,0.0,2.0,0.0,3.0,-1.0,-1.0,78434.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980019,1.0,1.0,0.0,0.0,0.0,2.0,-1.0,-1.0,78327.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980020,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,78354.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980021,1.0,1.0,1.0,0.0,0.0,2.0,-1.0,-1.0,78326.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980022,1.0,0.0,23644.0,0.0,0.0,3.0,-1.0,1.0,78404.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
980023,4.0,0.0,23519.0,1.0,0.0,2.0,-1.0,1.0,78723.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
980024,1.0,1.0,23491.0,1.0,0.0,1.0,-1.0,0.0,78792.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
980025,1.0,0.0,24752.0,0.0,1.0,1.0,-1.0,1.0,77511.0,-1.0,0.0,3.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
980026,1.0,0.0,24694.0,0.0,1.0,1.0,-1.0,2.0,77560.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
980027,1.0,0.0,1.0,0.0,0.0,5.0,-1.0,-1.0,82065.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980028,2.0,0.0,1.0,0.0,0.0,4.0,-1.0,-1.0,82008.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980029,2.0,0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,81962.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980030,1.0,1.0,0.0,0.0,1.0,3.0,-1.0,-1.0,81930.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980031,10.0,1.0,0.0,1.0,0.0,5.0,-1.0,-1.0,81917.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980032,1.0,10.0,0.0,1.0,0.0,2.0,-1.0,-1.0,81867.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980033,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,81846.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980034,3.0,1.0,0.0,1.0,0.0,6.0,-1.0,-1.0,81807.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980035,3.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,81746.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980036,1.0,0.0,1.0,0.0,0.0,4.0,-1.0,-1.0,81627.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980037,1.0,1.0,0.0,0.0,1.0,3.0,-1.0,-1.0,81575.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980038,2.0,1.0,0.0,2.0,0.0,2.0,-1.0,-1.0,76494.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980039,2.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,76466.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980040,2.0,0.0,0.0,1.0,1.0,99.0,-1.0,-1.0,76352.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980041,1.0,1.0,0.0,2.0,0.0,3.0,-1.0,-1.0,76977.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980042,1.0,0.0,0.0,2.0,0.0,2.0,-1.0,-1.0,76954.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980043,1.0,1.0,1.0,1.0,0.0,3.0,-1.0,-1.0,76907.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980044,0.0,1.0,0.0,2.0,0.0,5.0,-1.0,-1.0,76858.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980045,1.0,0.0,1.0,0.0,1.0,4.0,-1.0,-1.0,76709.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980046,3.0,0.0,1747.0,1.0,0.0,3.0,-1.0,2.0,10553.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
980047,1.0,0.0,1630.0,1.0,1.0,1.0,-1.0,3.0,10595.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
980048,1.0,1.0,0.0,1.0,0.0,10.0,-1.0,-1.0,11927.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980049,1.0,1.0,0.0,1.0,0.0,6.0,-1.0,-1.0,11928.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980050,3.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,75841.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980051,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,75782.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980052,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,75604.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980053,2.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,75546.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980054,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,75541.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980055,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,75537.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980056,2.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,75580.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980057,2.0,2.0,0.0,1.0,0.0,4.0,-1.0,-1.0,75496.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
980058,2.0,2.0,0.0,0.0,1.0,2.0,-1.0,-1.0,74989.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
